ID,A,B,NEITHER
development-33,0.031904338672757146,0.9590484857559204,0.009047137293964624
development-34,0.14007426425814629,0.19109190627932549,0.6688338160514832
development-35,0.8024661898612976,0.13129379227757454,0.06623999699950218
development-36,0.6026829719543457,0.2742394894361496,0.1230775311589241
development-37,0.04692472331225872,0.934646213054657,0.01842907499521971
development-38,0.2974324494600296,0.5452307462692261,0.1573368042707443
development-39,0.6768437206745148,0.23976672142744065,0.08338957652449608
development-40,0.9858049273490905,0.0054079277208074926,0.008787124697118998
development-41,0.8743350505828857,0.03629550263285637,0.08936945721507072
development-42,0.9642180562019348,0.017450986336916684,0.01833096956834197
development-43,0.05070718675851822,0.8769724249839783,0.07232038304209709
development-44,0.24871138483285904,0.7246943354606629,0.02659427598118782
development-45,0.33694063127040863,0.5908445835113525,0.07221478968858719
development-46,0.7453727006912232,0.13892453163862228,0.11570278853178025
development-47,0.643059504032135,0.17826831936836243,0.17867216169834138
development-48,0.00876740706153214,0.9777563333511352,0.013476274348795414
development-49,0.5421119570732117,0.3426458850502968,0.11524215191602707
development-50,0.1189919076859951,0.6073162913322449,0.27369182705879214
development-51,0.07598950117826461,0.8562090158462524,0.06780148521065713
development-52,0.021914836205542087,0.96947740316391,0.008607744239270687
development-53,0.024640050996094943,0.9550816655158997,0.020278314221650363
development-54,0.42896652817726133,0.39776465892791746,0.17326883524656295
development-55,0.012093517603352666,0.9527406573295594,0.03516579940915108
development-56,0.12755595296621322,0.5050390303134918,0.36740502417087556
development-57,0.40656805485486985,0.5703204214572907,0.023111529275774957
development-58,0.8230366945266724,0.1195553045719862,0.057407981529831884
development-59,0.4388116478919983,0.402405247092247,0.15878309905529023
development-60,0.9066462516784668,0.06513748243451119,0.028216287307441235
development-61,0.004485797742381692,0.9889208436012268,0.006593350740149617
development-62,0.9424527287483215,0.038840914890170095,0.018706341460347175
development-63,0.03583472110331058,0.9554768323898315,0.008688460383564234
development-64,0.008480654936283827,0.9793358683586121,0.01218347493559122
development-65,0.10618579238653184,0.8372509002685546,0.05656328424811363
development-66,0.12211155742406846,0.5207720160484314,0.3571164011955261
development-67,0.791175651550293,0.10575377456843853,0.10307054314762354
development-68,0.399619048833847,0.10706991776823997,0.49331104159355166
development-69,0.10750449448823929,0.8444089889526367,0.04808656722307205
development-70,0.9017021536827088,0.029542763158679007,0.06875507980585098
development-71,0.08277528863400221,0.8998793601989746,0.017345324624329805
development-72,0.9914070963859558,0.002641289576422423,0.005951591697521508
development-73,0.2634579211473465,0.5933909893035889,0.14315107315778733
development-74,0.9708526253700256,0.008279335405677556,0.020868047419935466
development-75,0.9478783726692199,0.04160798825323582,0.010513623896986245
development-76,0.8826757431030273,0.041354237124323845,0.07597003281116485
development-77,0.6140474379062653,0.27088363766670226,0.11506888419389724
development-78,0.08239325806498528,0.8638582587242126,0.053748519346117976
development-79,0.973282253742218,0.020537427626550198,0.006180275976657867
development-80,0.13576566874980928,0.7987612009048461,0.06547310426831246
development-81,0.6014532804489136,0.12921997010707856,0.2693267330527306
development-82,0.5510589450597763,0.3533677816390991,0.09557326585054397
development-83,0.698066794872284,0.27025303095579145,0.03168016392737627
development-84,0.27931698560714724,0.4920103907585144,0.22867264449596406
development-85,0.33254369497299197,0.5097191095352173,0.1577371671795845
development-86,0.7397425770759583,0.1570438899099827,0.1032135657966137
development-87,0.6049016892910004,0.2127766489982605,0.18232167661190032
development-88,0.37704645097255707,0.3629886329174042,0.259964919090271
development-89,0.2902193933725357,0.49877417683601377,0.21100643873214722
development-90,0.3449549496173859,0.5823618829250335,0.07268316447734832
development-91,0.036608044430613516,0.9095005989074707,0.053891324996948244
development-92,0.04227613154798746,0.7767985939979554,0.18092524632811546
development-93,0.11241868734359742,0.3874056041240692,0.5001757204532623
development-94,0.9371176719665527,0.022031557466834783,0.04085078220814466
development-95,0.1710255265235901,0.775838840007782,0.05313562676310539
development-96,0.3935562431812286,0.5487260460853577,0.05771769769489765
development-97,0.11225579902529717,0.851749324798584,0.03599485494196415
development-98,0.1135617658495903,0.06527430042624474,0.8211639285087585
development-99,0.19773681610822677,0.7570797204971313,0.04518347084522247
development-100,0.3662556231021881,0.1192006915807724,0.5145437061786652
development-101,0.7109010696411133,0.16286772787570952,0.12623119950294495
development-102,0.5808027267456055,0.2710693895816803,0.14812787026166915
development-103,0.0010258730559144168,0.9976563692092896,0.0013177918794099242
development-104,0.9675150275230407,0.01198097257874906,0.020503999292850496
development-105,0.7740745425224305,0.1479923017323017,0.0779331460595131
development-106,0.904863178730011,0.05948105305433273,0.03565576188266277
development-107,0.9847548007965088,0.005675491946749389,0.009569755103439093
development-108,0.2761660605669022,0.3894582152366638,0.33437575995922086
development-109,0.9745214939117431,0.015474707819521427,0.010003815218806267
development-110,0.19634988009929658,0.4922526955604553,0.3113974124193192
development-111,0.7995725274085999,0.11743684560060501,0.08299060985445976
development-112,0.9842487573623657,0.00865504750981927,0.007096224185079336
development-113,0.20090587437152863,0.24246739447116852,0.5566267371177673
development-114,0.013155189575627446,0.9646957993507386,0.02214899258688092
development-115,0.08705719262361526,0.24730697125196457,0.6656358242034912
development-116,0.014985881559550763,0.9781353116035462,0.006878803577274084
development-117,0.7650653123855591,0.15406090319156646,0.08087377175688744
development-118,0.9910748600959778,0.004803834855556488,0.004121288144961
development-119,0.49850199222564695,0.3960422515869141,0.10545574575662613
development-120,0.7536234498023987,0.14229741655290126,0.10407914370298385
development-121,0.2536277398467064,0.47593469023704527,0.27043757438659666
development-122,0.1703384004533291,0.4747767925262451,0.3548848181962967
development-123,0.26330770552158356,0.5134398937225342,0.2232524037361145
development-124,0.5863440871238709,0.31925279796123507,0.09440310299396515
development-125,0.24604849517345428,0.6285038590431213,0.12544765919446946
development-126,0.2438649892807007,0.48869468569755553,0.26744031012058256
development-127,0.002458807569928467,0.9960004806518554,0.0015407342929393054
development-128,0.18228371292352677,0.8061064839363098,0.011609795689582824
development-129,0.3319547176361084,0.21655490398406982,0.45149037837982176
development-130,0.773776626586914,0.15678102746605874,0.06944235377013683
development-131,0.5271584272384644,0.44622680842876433,0.02661474049091339
development-132,0.2513760894536972,0.6644100785255432,0.08421383649110795
development-133,0.9839965581893921,0.007280021021142602,0.008723359368741513
development-134,0.19078313633799554,0.7780454754829407,0.031171377561986447
development-135,0.08528154194355012,0.8924528002738953,0.02226568330079317
development-136,0.9010063767433166,0.06263637915253639,0.036357257142663
development-137,0.936453104019165,0.038904150016605854,0.024642756395041942
development-138,0.5615579664707184,0.40633943378925325,0.032102623209357264
development-139,0.6956211686134338,0.24300139993429185,0.061377402395009995
development-140,0.04015055056661367,0.9076259016990662,0.052223546989262105
development-141,0.9502764701843261,0.0317734781652689,0.017950058728456498
development-142,0.2663165807723999,0.5882610738277435,0.1454223468899727
development-143,0.96990407705307,0.012832897622138262,0.017263032402843236
development-144,0.49717106223106383,0.37616568207740786,0.12666326090693475
development-145,0.6488846600055694,0.0598258413374424,0.2912895008921623
development-146,0.7236569166183472,0.14499911665916443,0.13134395480155944
development-147,0.07099907509982586,0.8861724257469177,0.04282851740717888
development-148,0.793663215637207,0.15456001311540604,0.051776761561632155
development-149,0.2484725072979927,0.6718840181827546,0.0796434797346592
development-150,0.42047842741012575,0.38640403747558594,0.19311753362417222
development-151,0.9673187494277954,0.015754840150475503,0.01692643156275153
development-152,0.048505135253071784,0.9275228619575501,0.023971974011510612
development-153,0.7824209451675415,0.11531313322484493,0.10226587615907193
development-154,0.004904848104342818,0.992610239982605,0.0024849179666489364
development-155,0.3122971594333649,0.2793142139911652,0.40838860273361205
development-156,0.10478711500763893,0.19697200059890746,0.698240852355957
development-157,0.008657495304942132,0.9798957824707031,0.011446752306073903
development-158,0.8133507132530212,0.12752624601125717,0.059123066067695615
development-159,0.9282789826393127,0.03812819868326187,0.03359279818832874
development-160,0.7945384621620178,0.11153244823217393,0.0939291127026081
development-161,0.7557565927505493,0.1830670043826103,0.06117636263370514
development-162,0.0465019553899765,0.8873857378959655,0.06611234359443188
development-163,0.8894750237464905,0.08870236314833164,0.021822576969861986
development-164,0.946998393535614,0.03210204467177391,0.020899580232799052
development-165,0.15871279388666154,0.7493988275527954,0.09188835099339485
development-166,0.239804807305336,0.3266190141439438,0.4335761725902557
development-167,0.9903325796127319,0.003809887380339205,0.005857555661350489
development-168,0.0036368210799992084,0.9938888907432556,0.0024743432411924006
development-169,0.03077627904713154,0.9487243533134461,0.020499348733574153
development-170,0.9037325024604798,0.03398974277079105,0.06227775067090988
development-171,0.2764940172433853,0.57984379529953,0.143662166595459
development-172,0.5699682116508484,0.19551998972892762,0.234511798620224
development-173,0.8387820839881897,0.11676260083913803,0.04445533491671085
development-174,0.9180804252624511,0.06721429266035557,0.014705285429954529
development-175,0.8668028235435485,0.09386074244976043,0.03933642692863941
development-176,0.3178767949342728,0.5485357165336608,0.13358747810125352
development-177,0.04384969212114811,0.9367625951766968,0.01938772052526474
development-178,0.012197845615446568,0.9774664759635925,0.010335724335163832
development-179,0.3060736656188965,0.1522342875599861,0.541692066192627
development-180,0.5588182985782624,0.16850205659866332,0.27267963588237765
development-181,0.07493036985397339,0.13477328568696975,0.7902963399887085
development-182,0.9790947079658509,0.014169436227530242,0.006735869543626904
development-183,0.41846030950546265,0.3260349273681641,0.25550476312637327
development-184,0.43947245478630065,0.29089082181453707,0.2696367383003235
development-185,0.9947793245315552,0.0010474606184288859,0.004173177480697632
development-186,0.9853290438652038,0.005083832191303372,0.00958715439774096
development-187,0.2627034425735474,0.32837561666965487,0.4089209705591202
development-188,0.014605828654021024,0.9428433179855347,0.04255085736513138
development-189,0.09161005727946758,0.875986635684967,0.032403298653662205
development-190,0.7112628698349,0.23797879219055176,0.050758331641554834
development-191,0.6364402055740357,0.21565820053219795,0.14790162146091462
development-192,0.8150436282157898,0.13810914307832717,0.04684723056852817
development-193,0.02605906445533037,0.964794111251831,0.009146840684115887
development-194,0.953269648551941,0.026464313827455045,0.020266047026962043
development-195,0.22203050553798676,0.6078541338443756,0.17011537551879882
development-196,0.6881547749042511,0.27145859599113464,0.04038663753308356
development-197,0.737465763092041,0.2222845084965229,0.04024973660707474
development-198,0.07072537466883659,0.8861518621444702,0.04312278553843498
development-199,0.23254591077566147,0.4717108428478241,0.29574328660964966
development-200,0.7711832284927368,0.18207574933767318,0.046741022169589995
development-201,0.24293539077043533,0.05638784468173981,0.7006767511367797
development-202,0.23746761679649353,0.6754436016082763,0.0870888002216816
development-203,0.871331763267517,0.0630626529455185,0.06560559123754502
development-204,0.08568524569272995,0.8806522250175476,0.033662493154406545
development-205,0.7181418895721435,0.19758603870868682,0.08427208736538887
development-206,0.7635094285011291,0.12423770427703858,0.11225286647677421
development-207,0.0729315433651209,0.8470838189125061,0.07998467646539212
development-208,0.7519683957099914,0.1302332028746605,0.11779838800430298
development-209,0.33366693258285524,0.595672607421875,0.07066043317317963
development-210,0.5958975553512573,0.1777033433318138,0.22639914155006408
development-211,0.01035338854417205,0.9844178438186646,0.005228746985085309
development-212,0.013074550405144691,0.9668391466140747,0.020086269546300172
development-213,0.028715115413069724,0.9557859301567078,0.015498952753841878
development-214,0.7388800501823425,0.11339855939149857,0.14772138595581055
development-215,0.06376383621245622,0.9198651194572449,0.016371072782203556
development-216,0.38648981153964995,0.5909843504428863,0.022525848262012003
development-217,0.8715889930725098,0.03824569135904312,0.09016532450914383
development-218,0.051818960905075075,0.8631741404533386,0.0850069358944893
development-219,0.05827341303229332,0.9175989627838135,0.024127678759396077
development-220,0.013642632449045778,0.9633332133293152,0.023024154640734196
development-221,0.1401410862803459,0.843531358242035,0.016327533312141894
development-222,0.9955342888832093,0.002156841801479459,0.002308855450246483
development-223,0.9116616129875184,0.06488167196512222,0.023456743080168964
development-224,0.4897690325975418,0.18382169604301452,0.32640930116176603
development-225,0.995499336719513,0.0016398031148128211,0.0028609116619918496
development-226,0.9854202151298523,0.00929601201787591,0.005283816391602159
development-227,0.005270760413259268,0.9739018321037293,0.020827382709830998
development-228,0.8006529927253723,0.13794786110520363,0.06139912940561772
development-229,0.06460014060139656,0.8857009053230286,0.04969896413385868
development-230,0.284008127450943,0.5614513039588929,0.15454055666923522
development-231,0.021038311161100866,0.9555515170097351,0.023410181142389776
development-232,0.26953340172767637,0.36897737681865694,0.3614892363548279
development-233,0.9079947352409363,0.021449170261621475,0.07055610865354538
development-234,0.10030963830649853,0.08293895423412323,0.8167514085769654
development-235,0.6614871621131897,0.27183218896389005,0.06668062880635262
development-236,0.12688825391232966,0.6169585943222046,0.25615313947200774
development-237,0.043004598608240484,0.8909787893295288,0.0660166185349226
development-238,0.11015372797846794,0.8476680874824524,0.042178208194673064
development-239,0.8908618569374085,0.08663645572960377,0.022501703817397356
development-240,0.25302790105342865,0.13793521225452424,0.609036922454834
development-241,0.012767510209232568,0.9774271249771118,0.009805383486673236
development-242,0.25584008246660234,0.6983222305774689,0.04583768062293529
development-243,0.048225756362080575,0.9330054879188537,0.018768757581710815
development-244,0.9553430318832398,0.022175065986812115,0.022481912188231944
development-245,0.13623102754354477,0.252774278819561,0.6109946966171265
development-246,0.14750768840312958,0.7989577770233154,0.05353451780974865
development-247,0.6305870413780212,0.11251726597547532,0.2568956859409809
development-248,0.03157838918268681,0.8200789451599121,0.1483426570892334
development-249,0.40212803781032563,0.5551903545856476,0.04268158636987209
development-250,0.31411310434341433,0.4144222944974899,0.2714646100997925
development-251,0.06640855730511248,0.8789473295211792,0.05464413613080978
development-252,0.9048154711723327,0.07194004952907562,0.023244455084204675
development-253,0.8432410478591919,0.13462062664330005,0.022138374298810957
development-254,0.5272177487611771,0.4333906263113022,0.0393916055560112
development-255,0.1410493418574333,0.27692949771881104,0.5820211589336395
development-256,0.8510207295417785,0.13931189961731433,0.009667345648631453
development-257,0.17184321582317352,0.0449019405990839,0.7832548260688782
development-258,0.5075906038284301,0.36952642202377317,0.12288296073675156
development-259,0.7380532026290894,0.14980032294988632,0.11214643940329552
development-260,0.11226544678211212,0.87577303647995,0.011961546260863543
development-261,0.35304877161979675,0.6030905783176422,0.043860646709799764
development-262,0.036584305390715596,0.8833320736885071,0.08008360788226128
development-263,0.002235872228629887,0.9958900928497314,0.0018740518717095256
development-264,0.4618527591228485,0.3183348536491394,0.21981239914894105
development-265,0.8369504570960998,0.11825279593467712,0.044796771556138995
development-266,0.9913704037666321,0.002632226760033518,0.005997319775633514
development-267,0.0615568034350872,0.8973993539810181,0.041043845936656
development-268,0.5123907148838043,0.22410911917686463,0.26350017488002775
development-269,0.0495309729129076,0.9021442174911499,0.048324770852923395
development-270,0.001473207914386876,0.9963510870933533,0.0021757228416390715
development-271,0.8992284297943115,0.06715775355696678,0.033613802120089534
development-272,0.04693968798965216,0.9290703892707824,0.02398990960791707
development-273,0.07376101724803448,0.8385600447654724,0.08767891302704811
development-274,0.5884624004364014,0.32870964109897616,0.082827952131629
development-275,0.22581133097410203,0.6116922616958618,0.16249642372131348
development-276,0.32347464859485625,0.5423757374286652,0.13414959311485292
development-277,0.2889918342232704,0.6216302514076233,0.08937792107462883
development-278,0.4254442572593689,0.40330665111541747,0.17124910056591033
development-279,0.031032185629010202,0.9553950309753418,0.013572759926319122
development-280,0.4381547778844833,0.11965957656502724,0.442185652256012
development-281,0.008202033769339322,0.9815939784049987,0.010204005427658558
development-282,0.03151758275926113,0.9426693320274353,0.02581309899687767
development-283,0.18390299528837203,0.7782265782356262,0.03787037916481495
development-284,0.002590835909359157,0.9951116800308227,0.0022974565508775413
development-285,0.9096447944641113,0.04071601331233978,0.04963921383023262
development-286,0.6737293720245361,0.2200857013463974,0.10618493407964706
development-287,0.8526652097702027,0.08362446203827859,0.06371036805212497
development-288,0.07650762200355529,0.8704259276390076,0.05306645855307579
development-289,0.9848790168762207,0.006578090414404869,0.008542865980416536
development-290,0.3586879849433899,0.37372472882270813,0.2675872802734375
development-291,0.8975548267364502,0.07196838781237602,0.03047676645219326
development-292,0.5944735765457153,0.2819245129823685,0.12360195219516754
development-293,0.039193271473050115,0.938397228717804,0.022409499809145927
development-294,0.9964806914329529,0.0013857100973837077,0.0021336023230105637
development-295,0.057195501029491426,0.8652138233184814,0.07759065628051758
development-296,0.715714555978775,0.2425626702606678,0.04172277376055718
development-297,0.9781115770339965,0.012594272196292878,0.0092941808514297
development-298,0.490026181936264,0.42731407284736633,0.08265977650880814
development-299,0.9787902951240539,0.011115496326237918,0.010094240540638566
development-300,0.7519103050231933,0.13251053392887116,0.11557918712496758
development-301,0.046140304580330846,0.93457932472229,0.019280334841459988
development-302,0.2417045623064041,0.6323021054267883,0.1259933352470398
development-303,0.8961635589599609,0.06501697786152363,0.038819467555731534
development-304,0.9153684616088867,0.07306764796376228,0.011563924048095942
development-305,0.088564657792449,0.8842309951782227,0.02720433585345745
development-306,0.03882898278534412,0.9145309567451477,0.04664000030606985
development-307,0.9571276903152466,0.03363724090158939,0.009235044894739985
development-308,0.5323237121105194,0.14766923934221268,0.32000704705715177
development-309,0.005028638266958296,0.9881610870361328,0.0068102892022579905
development-310,0.8249702334403992,0.12645709365606309,0.04857267439365387
development-311,0.9743535995483399,0.010619953274726868,0.015026441682130099
development-312,0.9875872254371643,0.0099369136383757,0.0024758722283877432
development-313,0.1209732472896576,0.8030119776725769,0.07601476646959782
development-314,0.8310787320137024,0.14092890322208404,0.027992355450987817
development-315,0.9924320816993714,0.005042336555197835,0.0025255961576476694
development-316,0.9448238015174866,0.03503256952390075,0.020143643394112586
development-317,0.23577120304107665,0.7409180283546448,0.02331073172390461
development-318,0.8760021686553955,0.09388620555400848,0.030111601389944554
development-319,0.9561663627624511,0.014909072685986758,0.028924563154578208
development-320,0.6322043299674988,0.29393620491027833,0.07385945692658424
development-321,0.9076083898544312,0.05244701579213142,0.03994460701942444
development-322,0.005242011230438948,0.9918508648872375,0.0029071331140585245
development-323,0.29565077275037766,0.2576039910316467,0.44674524664878845
development-324,0.9373460292816163,0.03902537319809198,0.023628628626465798
development-325,0.03473149631172419,0.8778719186782837,0.08739661760628223
development-326,0.1458842284977436,0.8471309661865234,0.00698479157872498
development-327,0.9797903656959533,0.013704474596306682,0.006505202129483223
development-328,0.21238690316677095,0.06364084370434284,0.7239722609519958
development-329,0.05096762292087078,0.9005751848220825,0.04845719411969185
development-330,0.9291457295417785,0.05078357793390751,0.02007066924124956
development-331,0.5270707905292511,0.4161742806434631,0.05675492212176323
development-332,0.03439202234148979,0.9308843851089478,0.034723574109375474
development-333,0.3475380837917328,0.24907283633947372,0.40338909029960635
development-334,0.991292679309845,0.005102717154659331,0.0036046111606992783
development-335,0.26910388469696045,0.05938560664653778,0.6715104937553406
development-336,0.12016739994287491,0.501782912015915,0.378049710392952
development-337,0.4030342519283295,0.19462262690067292,0.40234312415122986
development-338,0.9390961289405823,0.034881198592483995,0.026022677030414342
development-339,0.9056593775749207,0.05166395092383027,0.042676650919020176
development-340,0.06522858031094074,0.8639205098152161,0.07085090912878514
development-341,0.14628515765070915,0.7490562438964844,0.10465863496065139
development-342,0.024917937442660333,0.9691120624542237,0.005969976913183928
development-343,0.8869999885559082,0.08800317980349064,0.02499682065099478
development-344,0.052007042616605756,0.7296267151832581,0.21836627572774886
development-345,0.06664199586957693,0.7975287795066833,0.13582922806963324
development-346,0.1140135534107685,0.2210459142923355,0.6649405062198639
development-347,0.8214675664901734,0.1429013155400753,0.035631120949983594
development-348,0.5733990848064423,0.3660776108503342,0.06052330657839775
development-349,0.17559682726860046,0.18380768299102784,0.6405954718589782
development-350,0.4367286920547485,0.1826122671365738,0.3806590408086777
development-351,0.43819448351860046,0.17820708304643632,0.38359842300415037
development-352,0.9749320864677429,0.016547492425888776,0.00852044140920043
development-353,0.3734050512313843,0.5287302374839783,0.09786468297243119
development-354,0.32145569622516634,0.616918420791626,0.061625894904136655
development-355,0.1973827838897705,0.6397467851638794,0.1628704398870468
development-356,0.24611116349697112,0.601374340057373,0.1525144800543785
development-357,0.8606832504272461,0.1167806051671505,0.0225361380726099
development-358,0.44267542362213136,0.3881657123565674,0.16915891766548158
development-359,0.13123563453555107,0.8384366631507874,0.030327695421874523
development-360,0.9639441132545471,0.02586042545735836,0.010195463011041284
development-361,0.4954416811466217,0.43022104501724245,0.07433727458119392
development-362,0.20370489954948426,0.7151006102561951,0.08119448274374008
development-363,0.009701710613444447,0.9865926146507263,0.0037057043053209783
development-364,0.9898457765579224,0.005614923685789109,0.004539295425638556
development-365,0.7689905762672424,0.20799913108348847,0.023010296933352947
development-366,0.060471922159194946,0.8670885324478149,0.07243948057293892
development-367,0.8772551894187928,0.08574322760105133,0.037001552432775496
development-368,0.8088711738586426,0.1570255309343338,0.03410330340266228
development-369,0.09298928566277027,0.7672297477722168,0.13978096544742585
development-370,0.7681333303451539,0.1305689111351967,0.10129775106906891
development-371,0.3348401069641113,0.623523223400116,0.041636648401618
development-372,0.48655263185501096,0.4583230376243591,0.055124349519610406
development-373,0.8524638772010803,0.08802589364349842,0.059510238468647
development-374,0.013571032229810953,0.9731635451316833,0.013265426270663738
development-375,0.10225326493382454,0.30625317990779877,0.5914935529232025
development-376,0.035077980160713194,0.9509714841842651,0.013950539380311966
development-377,0.7129839658737183,0.13598930090665817,0.15102671682834626
development-378,0.007201838912442327,0.9684212565422058,0.02437688400968909
development-379,0.03956454358994961,0.949836254119873,0.010599230136722326
development-380,0.8164289236068726,0.10929826088249683,0.07427282705903053
development-381,0.9508144497871399,0.01438110349699855,0.03480448294430971
development-382,0.012884119898080826,0.9805296301841736,0.006586255691945553
development-383,0.9329058527946472,0.03572883866727352,0.03136532278731465
development-384,0.050619487464427945,0.9285417318344116,0.020838727615773676
development-385,0.49934534430503846,0.3659274697303772,0.13472719639539718
development-386,0.4755192518234253,0.42216114401817323,0.10231962949037551
development-387,0.8098897695541382,0.13100526705384255,0.059104930609464645
development-388,0.07433203533291817,0.8677276134490967,0.05794035531580448
development-389,0.9845768809318542,0.007063948037102819,0.008359141903929413
development-390,0.589714241027832,0.3720052093267441,0.038280530273914336
development-391,0.8003074765205384,0.14373493939638138,0.05595762729644775
development-392,0.2202996164560318,0.7384938597679138,0.041206513345241544
development-393,0.12790848016738893,0.8134753465652466,0.05861619859933853
development-394,0.039804601669311525,0.9525220274925232,0.0076734133996069435
development-395,0.4422991156578064,0.23001346588134766,0.3276873975992203
development-396,0.12361031919717788,0.8499037742614746,0.026485905423760413
development-397,0.2919513761997223,0.6422727763652801,0.06577582322061062
development-398,0.05086323749274015,0.9040130496025085,0.04512368328869343
development-399,0.8470343947410583,0.09028240665793419,0.06268319711089135
development-400,0.6491063952445983,0.20086272358894347,0.15003086030483245
development-401,0.6051044046878815,0.3359242767095566,0.05897132679820061
development-402,0.024427972640842198,0.9623574614524841,0.013214578060433269
development-403,0.02070809118449688,0.9673601150512695,0.011931824218481778
development-404,0.8142315149307251,0.13006603345274925,0.05570243149995804
development-405,0.07615778557956218,0.6167043268680572,0.30713786631822587
development-406,0.6502565979957581,0.28821800649166107,0.06152539774775505
development-407,0.21417323499917984,0.613572108745575,0.17225465476512908
development-408,0.7167723298072814,0.24232139587402343,0.040906264632940295
development-409,0.9944617509841919,0.0016878489404916763,0.003850389341823757
development-410,0.8954120397567749,0.06213056370615959,0.04245739355683327
development-411,0.962699019908905,0.00792602109722793,0.02937494367361069
development-412,0.9502365350723266,0.01604665070772171,0.033716820925474164
development-413,0.38460449278354647,0.5844480037689209,0.030947515554726125
development-414,0.9956983327865601,0.0021978742908686398,0.0021037762868218123
development-415,0.029763357527554036,0.9543226480484008,0.015913994470611214
development-416,0.07679399959743023,0.8831492066383362,0.04005681462585926
development-417,0.9750403642654419,0.016575082764029504,0.00838453504256904
development-418,0.28030356764793396,0.494213742017746,0.22548267543315886
development-419,0.31938351690769196,0.6362403035163879,0.04437619782984257
development-420,0.9696984767913819,0.01834382824599743,0.011957712192088365
development-421,0.7825660109519958,0.13971949517726898,0.07771449089050293
development-422,0.8203298091888428,0.08982758224010468,0.08984261453151703
development-423,0.8517958760261536,0.12369168251752853,0.024512430652976036
development-424,0.7489949643611908,0.1803748354315758,0.07063020579516888
development-425,0.9348371505737305,0.04194136187434196,0.023221481777727603
development-426,0.013360388483852148,0.9692583084106445,0.017381276888772845
development-427,0.20331696718931197,0.5755109012126922,0.22117213606834413
development-428,0.9658856987953186,0.012545251008123159,0.021569059789180757
development-429,0.07006663233041763,0.4590675175189972,0.47086583971977236
development-430,0.778481411933899,0.16719269305467604,0.05432586409151554
development-431,0.3574361801147461,0.4409359753131866,0.20162782371044158
development-432,0.1730793833732605,0.794896912574768,0.0320237047970295
development-433,0.841770350933075,0.12610148787498474,0.03212816938757897
development-434,0.7587863683700562,0.12486861050128936,0.11634501218795776
development-435,0.0630708534270525,0.914520800113678,0.02240832271054387
development-436,0.008830195991322398,0.9891584873199463,0.002011275489348918
development-437,0.9043339133262634,0.08144571185112,0.014220383204519748
development-438,0.606076180934906,0.32528879046440123,0.06863503754138947
development-439,0.24368803352117538,0.4673129677772522,0.28899897933006286
development-440,0.0028634620131924747,0.9921892642974853,0.004947253304999321
development-441,0.5679346978664398,0.19739404916763306,0.23467125594615937
development-442,0.1890545591711998,0.7808449387550354,0.030100531317293643
development-443,0.1304607443511486,0.7232839882373809,0.1462552770972252
development-444,0.14350919872522355,0.51322922706604,0.343261593580246
development-445,0.16212667673826217,0.6578957080841065,0.17997761964797973
development-446,0.07733465284109116,0.807142722606659,0.11552264541387558
development-447,0.9956759810447693,0.0016063625633250922,0.002717648970428854
development-448,0.043503060936927795,0.9122448801994324,0.044252074882388116
development-449,0.011694958549924195,0.9755261301994324,0.012778892926871777
development-450,0.5992570519447327,0.26732730865478516,0.1334156610071659
development-451,0.036530616134405135,0.9412113904953003,0.022257956117391585
development-452,0.7735735654830933,0.16765775084495543,0.058768676966428755
